STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,YEAR,MONTH,DAY
Dadeldhura,29.3,80.583,1647,2018-05-01,0.0,2018,5,1
Dadeldhura,29.3,80.583,1647,2018-05-02,3.2,2018,5,2
Dadeldhura,29.3,80.583,1647,2018-05-03,0.0,2018,5,3
Dadeldhura,29.3,80.583,1647,2018-05-04,0.0,2018,5,4
Dadeldhura,29.3,80.583,1647,2018-05-05,0.0,2018,5,5
Dadeldhura,29.3,80.583,1647,2018-05-06,0.0,2018,5,6
Dadeldhura,29.3,80.583,1647,2018-05-07,0.0,2018,5,7
Dadeldhura,29.3,80.583,1647,2018-05-08,0.0,2018,5,8
Dadeldhura,29.3,80.583,1647,2018-05-09,0.3,2018,5,9
Dadeldhura,29.3,80.583,1647,2018-05-10,0.0,2018,5,10
Dadeldhura,29.3,80.583,1647,2018-05-11,4.3,2018,5,11
Dadeldhura,29.3,80.583,1647,2018-05-12,0.0,2018,5,12
Dadeldhura,29.3,80.583,1647,2018-05-13,0.0,2018,5,13
Dadeldhura,29.3,80.583,1647,2018-05-14,0.0,2018,5,14
Dadeldhura,29.3,80.583,1647,2018-05-15,0.6,2018,5,15
Dadeldhura,29.3,80.583,1647,2018-05-16,0.0,2018,5,16
Dadeldhura,29.3,80.583,1647,2018-05-17,40.0,2018,5,17
Dadeldhura,29.3,80.583,1647,2018-05-18,0.0,2018,5,18
Dadeldhura,29.3,80.583,1647,2018-05-19,0.0,2018,5,19
Dadeldhura,29.3,80.583,1647,2018-05-20,0.0,2018,5,20
Dadeldhura,29.3,80.583,1647,2018-05-21,0.0,2018,5,21
Dadeldhura,29.3,80.583,1647,2018-05-22,0.0,2018,5,22
Dadeldhura,29.3,80.583,1647,2018-05-23,0.3,2018,5,23
Dadeldhura,29.3,80.583,1647,2018-05-24,0.0,2018,5,24
Dadeldhura,29.3,80.583,1647,2018-05-25,0.0,2018,5,25
Dadeldhura,29.3,80.583,1647,2018-05-26,21.3,2018,5,26
Dadeldhura,29.3,80.583,1647,2018-05-27,0.0,2018,5,27
Dadeldhura,29.3,80.583,1647,2018-05-28,0.0,2018,5,28
Dadeldhura,29.3,80.583,1647,2018-05-29,0.0,2018,5,29
Dadeldhura,29.3,80.583,1647,2018-05-30,0.0,2018,5,30
Dadeldhura,29.3,80.583,1647,2018-05-31,0.0,2018,5,31
Dadeldhura,29.3,80.583,1647,2018-06-01,0.0,2018,6,1
Dadeldhura,29.3,80.583,1647,2018-06-02,0.0,2018,6,2
Dadeldhura,29.3,80.583,1647,2018-06-03,4.8,2018,6,3
Dadeldhura,29.3,80.583,1647,2018-06-04,5.5,2018,6,4
Dadeldhura,29.3,80.583,1647,2018-06-05,0.0,2018,6,5
Dadeldhura,29.3,80.583,1647,2018-06-06,10.7,2018,6,6
Dadeldhura,29.3,80.583,1647,2018-06-07,0.0,2018,6,7
Dadeldhura,29.3,80.583,1647,2018-06-08,49.1,2018,6,8
Dadeldhura,29.3,80.583,1647,2018-06-09,0.8,2018,6,9
Dadeldhura,29.3,80.583,1647,2018-06-10,0.0,2018,6,10
Dadeldhura,29.3,80.583,1647,2018-06-11,8.3,2018,6,11
Dadeldhura,29.3,80.583,1647,2018-06-12,11.9,2018,6,12
Dadeldhura,29.3,80.583,1647,2018-06-13,1.0,2018,6,13
Dadeldhura,29.3,80.583,1647,2018-06-14,9.9,2018,6,14
Dadeldhura,29.3,80.583,1647,2018-06-15,13.2,2018,6,15
Dadeldhura,29.3,80.583,1647,2018-06-16,22.7,2018,6,16
Dadeldhura,29.3,80.583,1647,2018-06-17,0.0,2018,6,17
Dadeldhura,29.3,80.583,1647,2018-06-18,0.0,2018,6,18
Dadeldhura,29.3,80.583,1647,2018-06-19,0.0,2018,6,19
Dadeldhura,29.3,80.583,1647,2018-06-20,31.6,2018,6,20
Dadeldhura,29.3,80.583,1647,2018-06-21,22.1,2018,6,21
Dadeldhura,29.3,80.583,1647,2018-06-22,0.0,2018,6,22
Dadeldhura,29.3,80.583,1647,2018-06-23,9.5,2018,6,23
Dadeldhura,29.3,80.583,1647,2018-06-24,0.8,2018,6,24
Dadeldhura,29.3,80.583,1647,2018-06-25,3.8,2018,6,25
Dadeldhura,29.3,80.583,1647,2018-06-26,1.0,2018,6,26
Dadeldhura,29.3,80.583,1647,2018-06-27,0.0,2018,6,27
Dadeldhura,29.3,80.583,1647,2018-06-28,0.0,2018,6,28
Dadeldhura,29.3,80.583,1647,2018-06-29,37.8,2018,6,29
Dadeldhura,29.3,80.583,1647,2018-06-30,0.1,2018,6,30
Dadeldhura,29.3,80.583,1647,2018-07-01,17.1,2018,7,1
Dadeldhura,29.3,80.583,1647,2018-07-02,20.6,2018,7,2
Dadeldhura,29.3,80.583,1647,2018-07-03,0.0,2018,7,3
Dadeldhura,29.3,80.583,1647,2018-07-04,15.4,2018,7,4
Dadeldhura,29.3,80.583,1647,2018-07-05,0.0,2018,7,5
Dadeldhura,29.3,80.583,1647,2018-07-06,16.9,2018,7,6
Dadeldhura,29.3,80.583,1647,2018-07-07,6.0,2018,7,7
Dadeldhura,29.3,80.583,1647,2018-07-08,51.9,2018,7,8
Dadeldhura,29.3,80.583,1647,2018-07-09,50.3,2018,7,9
Dadeldhura,29.3,80.583,1647,2018-07-10,5.8,2018,7,10
Dadeldhura,29.3,80.583,1647,2018-07-11,1.3,2018,7,11
Dadeldhura,29.3,80.583,1647,2018-07-12,0.0,2018,7,12
Dadeldhura,29.3,80.583,1647,2018-07-13,0.0,2018,7,13
Dadeldhura,29.3,80.583,1647,2018-07-14,5.5,2018,7,14
Dadeldhura,29.3,80.583,1647,2018-07-15,45.5,2018,7,15
Dadeldhura,29.3,80.583,1647,2018-07-16,13.8,2018,7,16
Dadeldhura,29.3,80.583,1647,2018-07-17,17.9,2018,7,17
Dadeldhura,29.3,80.583,1647,2018-07-18,27.5,2018,7,18
Dadeldhura,29.3,80.583,1647,2018-07-19,0.0,2018,7,19
Dadeldhura,29.3,80.583,1647,2018-07-20,0.0,2018,7,20
Dadeldhura,29.3,80.583,1647,2018-07-21,15.7,2018,7,21
Dadeldhura,29.3,80.583,1647,2018-07-22,4.3,2018,7,22
Dadeldhura,29.3,80.583,1647,2018-07-23,24.1,2018,7,23
Dadeldhura,29.3,80.583,1647,2018-07-24,15.8,2018,7,24
Dadeldhura,29.3,80.583,1647,2018-07-25,0.0,2018,7,25
Dadeldhura,29.3,80.583,1647,2018-07-26,64.5,2018,7,26
Dadeldhura,29.3,80.583,1647,2018-07-27,2.5,2018,7,27
Dadeldhura,29.3,80.583,1647,2018-07-28,0.0,2018,7,28
Dadeldhura,29.3,80.583,1647,2018-07-29,8.6,2018,7,29
Dadeldhura,29.3,80.583,1647,2018-07-30,2.1,2018,7,30
Dadeldhura,29.3,80.583,1647,2018-07-31,0.0,2018,7,31
Dadeldhura,29.3,80.583,1647,2018-08-01,0.0,2018,8,1
Dadeldhura,29.3,80.583,1647,2018-08-02,0.0,2018,8,2
Dadeldhura,29.3,80.583,1647,2018-08-03,17.9,2018,8,3
Dadeldhura,29.3,80.583,1647,2018-08-04,49.1,2018,8,4
Dadeldhura,29.3,80.583,1647,2018-08-05,0.0,2018,8,5
Dadeldhura,29.3,80.583,1647,2018-08-06,13.2,2018,8,6
Dadeldhura,29.3,80.583,1647,2018-08-07,4.8,2018,8,7
Dadeldhura,29.3,80.583,1647,2018-08-08,0.0,2018,8,8
Dadeldhura,29.3,80.583,1647,2018-08-09,8.8,2018,8,9
Dadeldhura,29.3,80.583,1647,2018-08-10,1.7,2018,8,10
Dadeldhura,29.3,80.583,1647,2018-08-11,13.4,2018,8,11
Dadeldhura,29.3,80.583,1647,2018-08-12,22.6,2018,8,12
Dadeldhura,29.3,80.583,1647,2018-08-13,20.7,2018,8,13
Dadeldhura,29.3,80.583,1647,2018-08-14,33.0,2018,8,14
Dadeldhura,29.3,80.583,1647,2018-08-15,4.3,2018,8,15
Dadeldhura,29.3,80.583,1647,2018-08-16,55.6,2018,8,16
Dadeldhura,29.3,80.583,1647,2018-08-17,2.3,2018,8,17
Dadeldhura,29.3,80.583,1647,2018-08-18,0.0,2018,8,18
Dadeldhura,29.3,80.583,1647,2018-08-19,3.6,2018,8,19
Dadeldhura,29.3,80.583,1647,2018-08-20,0.9,2018,8,20
Dadeldhura,29.3,80.583,1647,2018-08-21,7.1,2018,8,21
Dadeldhura,29.3,80.583,1647,2018-08-22,5.6,2018,8,22
Dadeldhura,29.3,80.583,1647,2018-08-23,7.0,2018,8,23
Dadeldhura,29.3,80.583,1647,2018-08-24,74.9,2018,8,24
Dadeldhura,29.3,80.583,1647,2018-08-25,12.9,2018,8,25
Dadeldhura,29.3,80.583,1647,2018-08-26,31.8,2018,8,26
Dadeldhura,29.3,80.583,1647,2018-08-27,53.2,2018,8,27
Dadeldhura,29.3,80.583,1647,2018-08-28,9.5,2018,8,28
Dadeldhura,29.3,80.583,1647,2018-08-29,37.5,2018,8,29
Dadeldhura,29.3,80.583,1647,2018-08-30,0.0,2018,8,30
Dadeldhura,29.3,80.583,1647,2018-08-31,13.0,2018,8,31
Dadeldhura,29.3,80.583,1647,2018-09-01,1.5,2018,9,1
Dadeldhura,29.3,80.583,1647,2018-09-02,0.0,2018,9,2
Dadeldhura,29.3,80.583,1647,2018-09-03,9.7,2018,9,3
Dadeldhura,29.3,80.583,1647,2018-09-04,0.0,2018,9,4
Dadeldhura,29.3,80.583,1647,2018-09-05,0.0,2018,9,5
Dadeldhura,29.3,80.583,1647,2018-09-06,0.0,2018,9,6
Dadeldhura,29.3,80.583,1647,2018-09-07,8.4,2018,9,7
Dadeldhura,29.3,80.583,1647,2018-09-08,0.0,2018,9,8
Dadeldhura,29.3,80.583,1647,2018-09-09,0.0,2018,9,9
Dadeldhura,29.3,80.583,1647,2018-09-10,5.1,2018,9,10
Dadeldhura,29.3,80.583,1647,2018-09-11,0.0,2018,9,11
Dadeldhura,29.3,80.583,1647,2018-09-12,9.5,2018,9,12
Dadeldhura,29.3,80.583,1647,2018-09-13,0.0,2018,9,13
Dadeldhura,29.3,80.583,1647,2018-09-14,0.0,2018,9,14
Dadeldhura,29.3,80.583,1647,2018-09-15,1.8,2018,9,15
Dadeldhura,29.3,80.583,1647,2018-09-16,0.0,2018,9,16
Dadeldhura,29.3,80.583,1647,2018-09-17,0.0,2018,9,17
Dadeldhura,29.3,80.583,1647,2018-09-18,24.1,2018,9,18
Dadeldhura,29.3,80.583,1647,2018-09-19,0.0,2018,9,19
Dadeldhura,29.3,80.583,1647,2018-09-20,17.0,2018,9,20
Dadeldhura,29.3,80.583,1647,2018-09-21,1.8,2018,9,21
Dadeldhura,29.3,80.583,1647,2018-09-22,0.0,2018,9,22
Dadeldhura,29.3,80.583,1647,2018-09-23,0.0,2018,9,23
Dadeldhura,29.3,80.583,1647,2018-09-24,27.9,2018,9,24
Dadeldhura,29.3,80.583,1647,2018-09-25,0.0,2018,9,25
Dadeldhura,29.3,80.583,1647,2018-09-26,0.0,2018,9,26
Dadeldhura,29.3,80.583,1647,2018-09-27,0.0,2018,9,27
Dadeldhura,29.3,80.583,1647,2018-09-28,3.9,2018,9,28
Dadeldhura,29.3,80.583,1647,2018-09-29,0.0,2018,9,29
Dadeldhura,29.3,80.583,1647,2018-09-30,33.3,2018,9,30
Dadeldhura,29.3,80.583,1647,2018-10-01,0.0,2018,10,1
Dadeldhura,29.3,80.583,1647,2018-10-02,0.0,2018,10,2
Dadeldhura,29.3,80.583,1647,2018-10-03,0.0,2018,10,3
Dadeldhura,29.3,80.583,1647,2018-10-04,0.0,2018,10,4
Dadeldhura,29.3,80.583,1647,2018-10-05,0.0,2018,10,5
Dadeldhura,29.3,80.583,1647,2018-10-06,0.0,2018,10,6
Dadeldhura,29.3,80.583,1647,2018-10-07,0.0,2018,10,7
Dadeldhura,29.3,80.583,1647,2018-10-08,0.0,2018,10,8
Dadeldhura,29.3,80.583,1647,2018-10-09,0.0,2018,10,9
Dadeldhura,29.3,80.583,1647,2018-10-10,0.0,2018,10,10
Dadeldhura,29.3,80.583,1647,2018-10-11,0.0,2018,10,11
Dadeldhura,29.3,80.583,1647,2018-10-12,0.0,2018,10,12
Dadeldhura,29.3,80.583,1647,2018-10-13,0.0,2018,10,13
Dadeldhura,29.3,80.583,1647,2018-10-14,0.0,2018,10,14
Dadeldhura,29.3,80.583,1647,2018-10-15,0.0,2018,10,15
Dadeldhura,29.3,80.583,1647,2018-10-16,0.0,2018,10,16
Dadeldhura,29.3,80.583,1647,2018-10-17,0.0,2018,10,17
Dadeldhura,29.3,80.583,1647,2018-10-18,2.5,2018,10,18
Dadeldhura,29.3,80.583,1647,2018-10-19,0.0,2018,10,19
Dadeldhura,29.3,80.583,1647,2018-10-20,10.4,2018,10,20
Dadeldhura,29.3,80.583,1647,2018-10-21,0.0,2018,10,21
Dadeldhura,29.3,80.583,1647,2018-10-22,0.0,2018,10,22
Dadeldhura,29.3,80.583,1647,2018-10-23,0.0,2018,10,23
Dadeldhura,29.3,80.583,1647,2018-10-24,0.0,2018,10,24
Dadeldhura,29.3,80.583,1647,2018-10-25,0.0,2018,10,25
Dadeldhura,29.3,80.583,1647,2018-10-26,0.0,2018,10,26
Dadeldhura,29.3,80.583,1647,2018-10-27,0.0,2018,10,27
Dadeldhura,29.3,80.583,1647,2018-10-28,7.2,2018,10,28
Dadeldhura,29.3,80.583,1647,2018-10-29,0.0,2018,10,29
Dadeldhura,29.3,80.583,1647,2018-10-30,0.0,2018,10,30
Dadeldhura,29.3,80.583,1647,2018-10-31,0.0,2018,10,31
Dadeldhura,29.3,80.583,1647,2018-11-01,0.0,2018,11,1
Dadeldhura,29.3,80.583,1647,2018-11-02,0.0,2018,11,2
Dadeldhura,29.3,80.583,1647,2018-11-03,0.0,2018,11,3
Dadeldhura,29.3,80.583,1647,2018-11-04,0.0,2018,11,4
Dadeldhura,29.3,80.583,1647,2018-11-05,0.0,2018,11,5
Dadeldhura,29.3,80.583,1647,2018-11-06,0.0,2018,11,6
Dadeldhura,29.3,80.583,1647,2018-11-07,0.0,2018,11,7
Dadeldhura,29.3,80.583,1647,2018-11-08,0.0,2018,11,8
Dadeldhura,29.3,80.583,1647,2018-11-09,0.0,2018,11,9
Dadeldhura,29.3,80.583,1647,2018-11-10,0.0,2018,11,10
Dadeldhura,29.3,80.583,1647,2018-11-11,0.0,2018,11,11
Dadeldhura,29.3,80.583,1647,2018-11-12,0.0,2018,11,12
Dadeldhura,29.3,80.583,1647,2018-11-13,0.0,2018,11,13
Dadeldhura,29.3,80.583,1647,2018-11-14,0.0,2018,11,14
Dadeldhura,29.3,80.583,1647,2018-11-15,0.0,2018,11,15
Dadeldhura,29.3,80.583,1647,2018-11-16,0.0,2018,11,16
Dadeldhura,29.3,80.583,1647,2018-11-17,0.0,2018,11,17
Dadeldhura,29.3,80.583,1647,2018-11-18,0.0,2018,11,18
Dadeldhura,29.3,80.583,1647,2018-11-19,0.0,2018,11,19
Dadeldhura,29.3,80.583,1647,2018-11-20,0.0,2018,11,20
Dadeldhura,29.3,80.583,1647,2018-11-21,0.0,2018,11,21
Dadeldhura,29.3,80.583,1647,2018-11-22,0.0,2018,11,22
Dadeldhura,29.3,80.583,1647,2018-11-23,0.0,2018,11,23
Dadeldhura,29.3,80.583,1647,2018-11-24,0.0,2018,11,24
Dadeldhura,29.3,80.583,1647,2018-11-25,0.0,2018,11,25
Dadeldhura,29.3,80.583,1647,2018-11-26,0.0,2018,11,26
Dadeldhura,29.3,80.583,1647,2018-11-27,0.0,2018,11,27
Dadeldhura,29.3,80.583,1647,2018-11-28,0.0,2018,11,28
Dadeldhura,29.3,80.583,1647,2018-11-29,0.0,2018,11,29
Dadeldhura,29.3,80.583,1647,2018-11-30,0.0,2018,11,30
Dadeldhura,29.3,80.583,1647,2018-12-01,0.0,2018,12,1
Dadeldhura,29.3,80.583,1647,2018-12-02,0.0,2018,12,2
Dadeldhura,29.3,80.583,1647,2018-12-03,0.0,2018,12,3
Dadeldhura,29.3,80.583,1647,2018-12-04,0.0,2018,12,4
Dadeldhura,29.3,80.583,1647,2018-12-05,0.0,2018,12,5
Dadeldhura,29.3,80.583,1647,2018-12-06,0.0,2018,12,6
Dadeldhura,29.3,80.583,1647,2018-12-07,0.0,2018,12,7
Dadeldhura,29.3,80.583,1647,2018-12-08,0.0,2018,12,8
Dadeldhura,29.3,80.583,1647,2018-12-09,0.0,2018,12,9
Dadeldhura,29.3,80.583,1647,2018-12-10,0.0,2018,12,10
Dadeldhura,29.3,80.583,1647,2018-12-11,0.0,2018,12,11
Dadeldhura,29.3,80.583,1647,2018-12-12,0.0,2018,12,12
Dadeldhura,29.3,80.583,1647,2018-12-13,0.0,2018,12,13
Dadeldhura,29.3,80.583,1647,2018-12-14,0.0,2018,12,14
Dadeldhura,29.3,80.583,1647,2018-12-15,0.0,2018,12,15
Dadeldhura,29.3,80.583,1647,2018-12-16,0.0,2018,12,16
Dadeldhura,29.3,80.583,1647,2018-12-17,0.0,2018,12,17
Dadeldhura,29.3,80.583,1647,2018-12-18,0.0,2018,12,18
Dadeldhura,29.3,80.583,1647,2018-12-19,0.0,2018,12,19
Dadeldhura,29.3,80.583,1647,2018-12-20,0.0,2018,12,20
Dadeldhura,29.3,80.583,1647,2018-12-21,0.0,2018,12,21
Dadeldhura,29.3,80.583,1647,2018-12-22,0.0,2018,12,22
Dadeldhura,29.3,80.583,1647,2018-12-23,0.0,2018,12,23
Dadeldhura,29.3,80.583,1647,2018-12-24,0.0,2018,12,24
Dadeldhura,29.3,80.583,1647,2018-12-25,0.0,2018,12,25
Dadeldhura,29.3,80.583,1647,2018-12-26,0.0,2018,12,26
Dadeldhura,29.3,80.583,1647,2018-12-27,0.0,2018,12,27
Dadeldhura,29.3,80.583,1647,2018-12-28,0.0,2018,12,28
Dadeldhura,29.3,80.583,1647,2018-12-29,0.0,2018,12,29
Dadeldhura,29.3,80.583,1647,2018-12-30,0.0,2018,12,30
Dadeldhura,29.3,80.583,1647,2018-12-31,0.0,2018,12,31
Dadeldhura,29.3,80.583,1647,2019-01-01,0.0,2019,1,1
Dadeldhura,29.3,80.583,1647,2019-01-02,0.0,2019,1,2
Dadeldhura,29.3,80.583,1647,2019-01-03,0.0,2019,1,3
Dadeldhura,29.3,80.583,1647,2019-01-04,0.0,2019,1,4
Dadeldhura,29.3,80.583,1647,2019-01-05,0.0,2019,1,5
Dadeldhura,29.3,80.583,1647,2019-01-06,0.0,2019,1,6
Dadeldhura,29.3,80.583,1647,2019-01-07,12.7,2019,1,7
Dadeldhura,29.3,80.583,1647,2019-01-08,0.0,2019,1,8
Dadeldhura,29.3,80.583,1647,2019-01-09,0.0,2019,1,9
Dadeldhura,29.3,80.583,1647,2019-01-10,0.0,2019,1,10
Dadeldhura,29.3,80.583,1647,2019-01-11,0.0,2019,1,11
Dadeldhura,29.3,80.583,1647,2019-01-12,2.3,2019,1,12
Dadeldhura,29.3,80.583,1647,2019-01-13,0.0,2019,1,13
Dadeldhura,29.3,80.583,1647,2019-01-14,0.0,2019,1,14
Dadeldhura,29.3,80.583,1647,2019-01-15,0.0,2019,1,15
Dadeldhura,29.3,80.583,1647,2019-01-16,0.0,2019,1,16
Dadeldhura,29.3,80.583,1647,2019-01-17,0.1,2019,1,17
Dadeldhura,29.3,80.583,1647,2019-01-18,0.0,2019,1,18
Dadeldhura,29.3,80.583,1647,2019-01-19,0.0,2019,1,19
Dadeldhura,29.3,80.583,1647,2019-01-20,0.0,2019,1,20
Dadeldhura,29.3,80.583,1647,2019-01-21,0.0,2019,1,21
Dadeldhura,29.3,80.583,1647,2019-01-22,0.0,2019,1,22
Dadeldhura,29.3,80.583,1647,2019-01-23,0.0,2019,1,23
Dadeldhura,29.3,80.583,1647,2019-01-24,0.0,2019,1,24
Dadeldhura,29.3,80.583,1647,2019-01-25,9.9,2019,1,25
Dadeldhura,29.3,80.583,1647,2019-01-26,0.0,2019,1,26
Dadeldhura,29.3,80.583,1647,2019-01-27,7.3,2019,1,27
Dadeldhura,29.3,80.583,1647,2019-01-28,0.0,2019,1,28
Dadeldhura,29.3,80.583,1647,2019-01-29,0.0,2019,1,29
Dadeldhura,29.3,80.583,1647,2019-01-30,0.0,2019,1,30
Dadeldhura,29.3,80.583,1647,2019-01-31,0.0,2019,1,31
Dadeldhura,29.3,80.583,1647,2019-02-01,2.7,2019,2,1
Dadeldhura,29.3,80.583,1647,2019-02-02,0.0,2019,2,2
Dadeldhura,29.3,80.583,1647,2019-02-03,0.0,2019,2,3
Dadeldhura,29.3,80.583,1647,2019-02-04,0.0,2019,2,4
Dadeldhura,29.3,80.583,1647,2019-02-05,0.0,2019,2,5
Dadeldhura,29.3,80.583,1647,2019-02-06,0.0,2019,2,6
Dadeldhura,29.3,80.583,1647,2019-02-07,0.0,2019,2,7
Dadeldhura,29.3,80.583,1647,2019-02-08,0.0,2019,2,8
Dadeldhura,29.3,80.583,1647,2019-02-09,0.0,2019,2,9
Dadeldhura,29.3,80.583,1647,2019-02-10,0.0,2019,2,10
Dadeldhura,29.3,80.583,1647,2019-02-11,0.0,2019,2,11
Dadeldhura,29.3,80.583,1647,2019-02-12,0.0,2019,2,12
Dadeldhura,29.3,80.583,1647,2019-02-13,0.0,2019,2,13
Dadeldhura,29.3,80.583,1647,2019-02-14,0.0,2019,2,14
Dadeldhura,29.3,80.583,1647,2019-02-15,0.0,2019,2,15
Dadeldhura,29.3,80.583,1647,2019-02-16,0.0,2019,2,16
Dadeldhura,29.3,80.583,1647,2019-02-17,0.0,2019,2,17
Dadeldhura,29.3,80.583,1647,2019-02-18,0.0,2019,2,18
Dadeldhura,29.3,80.583,1647,2019-02-19,0.0,2019,2,19
Dadeldhura,29.3,80.583,1647,2019-02-20,0.0,2019,2,20
Dadeldhura,29.3,80.583,1647,2019-02-21,0.0,2019,2,21
Dadeldhura,29.3,80.583,1647,2019-02-22,0.0,2019,2,22
Dadeldhura,29.3,80.583,1647,2019-02-23,13.6,2019,2,23
Dadeldhura,29.3,80.583,1647,2019-02-24,8.5,2019,2,24
Dadeldhura,29.3,80.583,1647,2019-02-25,1.5,2019,2,25
Dadeldhura,29.3,80.583,1647,2019-02-26,0.0,2019,2,26
Dadeldhura,29.3,80.583,1647,2019-02-27,0.0,2019,2,27
Dadeldhura,29.3,80.583,1647,2019-02-28,0.0,2019,2,28
Dadeldhura,29.3,80.583,1647,2019-03-01,0.0,2019,3,1
Dadeldhura,29.3,80.583,1647,2019-03-02,0.0,2019,3,2
Dadeldhura,29.3,80.583,1647,2019-03-03,20.9,2019,3,3
Dadeldhura,29.3,80.583,1647,2019-03-04,15.1,2019,3,4
Dadeldhura,29.3,80.583,1647,2019-03-05,0.0,2019,3,5
Dadeldhura,29.3,80.583,1647,2019-03-06,0.0,2019,3,6
Dadeldhura,29.3,80.583,1647,2019-03-07,0.0,2019,3,7
Dadeldhura,29.3,80.583,1647,2019-03-08,0.0,2019,3,8
Dadeldhura,29.3,80.583,1647,2019-03-09,0.0,2019,3,9
Dadeldhura,29.3,80.583,1647,2019-03-10,0.0,2019,3,10
Dadeldhura,29.3,80.583,1647,2019-03-11,0.0,2019,3,11
Dadeldhura,29.3,80.583,1647,2019-03-12,0.0,2019,3,12
Dadeldhura,29.3,80.583,1647,2019-03-13,0.0,2019,3,13
Dadeldhura,29.3,80.583,1647,2019-03-14,0.0,2019,3,14
Dadeldhura,29.3,80.583,1647,2019-03-15,36.7,2019,3,15
Dadeldhura,29.3,80.583,1647,2019-03-16,0.0,2019,3,16
Dadeldhura,29.3,80.583,1647,2019-03-17,0.0,2019,3,17
Dadeldhura,29.3,80.583,1647,2019-03-18,0.0,2019,3,18
Dadeldhura,29.3,80.583,1647,2019-03-19,0.0,2019,3,19
Dadeldhura,29.3,80.583,1647,2019-03-20,0.0,2019,3,20
Dadeldhura,29.3,80.583,1647,2019-03-21,0.0,2019,3,21
Dadeldhura,29.3,80.583,1647,2019-03-22,2.9,2019,3,22
Dadeldhura,29.3,80.583,1647,2019-03-23,0.0,2019,3,23
Dadeldhura,29.3,80.583,1647,2019-03-24,0.0,2019,3,24
Dadeldhura,29.3,80.583,1647,2019-03-25,0.0,2019,3,25
Dadeldhura,29.3,80.583,1647,2019-03-26,0.0,2019,3,26
Dadeldhura,29.3,80.583,1647,2019-03-27,0.0,2019,3,27
Dadeldhura,29.3,80.583,1647,2019-03-28,0.0,2019,3,28
Dadeldhura,29.3,80.583,1647,2019-03-29,1.7,2019,3,29
Dadeldhura,29.3,80.583,1647,2019-03-30,0.0,2019,3,30
Dadeldhura,29.3,80.583,1647,2019-03-31,0.0,2019,3,31
Dadeldhura,29.3,80.583,1647,2019-04-01,0.0,2019,4,1
Dadeldhura,29.3,80.583,1647,2019-04-02,0.0,2019,4,2
Dadeldhura,29.3,80.583,1647,2019-04-03,0.0,2019,4,3
Dadeldhura,29.3,80.583,1647,2019-04-04,0.0,2019,4,4
Dadeldhura,29.3,80.583,1647,2019-04-05,0.7,2019,4,5
Dadeldhura,29.3,80.583,1647,2019-04-06,12.9,2019,4,6
Dadeldhura,29.3,80.583,1647,2019-04-07,0.0,2019,4,7
Dadeldhura,29.3,80.583,1647,2019-04-08,0.0,2019,4,8
Dadeldhura,29.3,80.583,1647,2019-04-09,0.0,2019,4,9
Dadeldhura,29.3,80.583,1647,2019-04-10,0.0,2019,4,10
Dadeldhura,29.3,80.583,1647,2019-04-11,1.1,2019,4,11
Dadeldhura,29.3,80.583,1647,2019-04-12,0.1,2019,4,12
Dadeldhura,29.3,80.583,1647,2019-04-13,0.0,2019,4,13
Dadeldhura,29.3,80.583,1647,2019-04-14,0.0,2019,4,14
Dadeldhura,29.3,80.583,1647,2019-04-15,0.0,2019,4,15
Dadeldhura,29.3,80.583,1647,2019-04-16,0.0,2019,4,16
Dadeldhura,29.3,80.583,1647,2019-04-17,0.0,2019,4,17
Dadeldhura,29.3,80.583,1647,2019-04-18,0.0,2019,4,18
Dadeldhura,29.3,80.583,1647,2019-04-19,0.0,2019,4,19
Dadeldhura,29.3,80.583,1647,2019-04-20,3.5,2019,4,20
Dadeldhura,29.3,80.583,1647,2019-04-21,11.0,2019,4,21
Dadeldhura,29.3,80.583,1647,2019-04-22,0.0,2019,4,22
Dadeldhura,29.3,80.583,1647,2019-04-23,0.0,2019,4,23
Dadeldhura,29.3,80.583,1647,2019-04-24,0.0,2019,4,24
Dadeldhura,29.3,80.583,1647,2019-04-25,10.5,2019,4,25
Dadeldhura,29.3,80.583,1647,2019-04-26,0.0,2019,4,26
Dadeldhura,29.3,80.583,1647,2019-04-27,0.0,2019,4,27
Dadeldhura,29.3,80.583,1647,2019-04-28,0.0,2019,4,28
Dadeldhura,29.3,80.583,1647,2019-04-29,0.0,2019,4,29
Dadeldhura,29.3,80.583,1647,2019-04-30,0.0,2019,4,30
Dadeldhura,29.3,80.583,1647,2019-05-01,0.0,2019,5,1
Dadeldhura,29.3,80.583,1647,2019-05-02,17.5,2019,5,2
Dadeldhura,29.3,80.583,1647,2019-05-03,0.0,2019,5,3
Dadeldhura,29.3,80.583,1647,2019-05-04,0.0,2019,5,4
Dadeldhura,29.3,80.583,1647,2019-05-05,0.0,2019,5,5
Dadeldhura,29.3,80.583,1647,2019-05-06,0.0,2019,5,6
Dadeldhura,29.3,80.583,1647,2019-05-07,0.0,2019,5,7
Dadeldhura,29.3,80.583,1647,2019-05-08,6.2,2019,5,8
Dadeldhura,29.3,80.583,1647,2019-05-09,0.0,2019,5,9
Dadeldhura,29.3,80.583,1647,2019-05-10,0.0,2019,5,10
Dadeldhura,29.3,80.583,1647,2019-05-11,0.0,2019,5,11
